  0.488058269      -65.4038010    
  0.987758100      -63.3932114    
   1.48745859      -61.4127617    
   1.98715913      -59.1124001    
   2.48685956      -55.6142044    
   2.98656011      -46.5332527    
   3.48626065       34.0208778    
   3.98596120       34.7529030    
   4.48566151       8.23154926    
   4.98536205      -15.9128590    
   5.48506260      -36.9193420    
   5.98476315      -61.5785675    
   6.48446369      -71.3790741    
   6.98416424      -71.3280029    
   7.48386478      -71.1377945    
   7.98356533      -70.9138260    
   8.48326015      -70.6560898    
   8.98295498      -70.3642578    
   9.48264980      -70.0389862    
   9.98234463      -69.6820908    
   10.4820395      -69.2964630    
   10.9817343      -68.8858566    
   11.4814291      -68.4546967    
   11.9811239      -68.0077591    
   12.4808187      -67.5499268    
   12.9805136      -67.0859222    
   13.4802084      -66.6199799    
   13.9799032      -66.1558609    
   14.4795980      -65.6967010    
   14.9792929      -65.2449799    
   15.4789877      -64.8025970    
   15.9786825      -64.3709030    
   16.4783783      -63.9508629    
   16.9780731      -63.5431328    
   17.4777679      -63.1481895    
   17.9774628      -62.7664261    
   18.4771576      -62.3983154    
   18.9768524      -62.0445023    
   19.4765472      -61.7059860    
   19.9762421      -61.3842659    
   20.4759369      -61.0815353    
   20.9756317      -60.8009758    
   21.4753265      -60.5470581    
   21.9750214      -60.3259277    
   22.4747162      -60.1457939    
   22.9744110      -60.0172310    
   23.4741058      -59.9530563    
   23.9738007      -59.9674034    
   24.4734955      -60.0733833    
   24.9731903      -60.2788429    
   25.4728851      -60.5808640    
   25.9725800      -60.9611702    
   26.4722748      -61.3860588    
   26.9719696      -61.8128777    
   27.4716644      -62.2007866    
   27.9713593      -62.5201797    
   28.4710541      -62.7564507    
   28.9707489      -62.9081688    
   29.4704437      -62.9825935    
   29.9701385      -62.9912491    
   30.4698334      -62.9467850    
   30.9695282      -62.8611794    
   31.4692230      -62.7450027    
   31.9689178      -62.6072388    
   32.4686127      -62.4553986    
   32.9683075      -62.2957916    
   33.4680023      -62.1337662    
   33.9676971      -61.9739685    
   34.4673920      -61.8205414    
   34.9670868      -61.6772957    
   35.4667816      -61.5478020    
   35.9664764      -61.4354706    
   36.4661713      -61.3435249    
   36.9658661      -61.2748718    
   37.4655609      -61.2319832    
   37.9652557      -61.2166176    
   38.4649506      -61.2294960    
   38.9646454      -61.2699966    
   39.4643402      -61.3358994    
   39.9640350      -61.4232826    
   40.4637299      -61.5266800    
   40.9634247      -61.6394920    
   41.4631195      -61.7545929    
   41.9628143      -61.8650970    
   42.4625092      -61.9649658    
   42.9622040      -62.0495262    
   43.4618988      -62.1157074    
   43.9615936      -62.1620102    
   44.4612885      -62.1883354    
   44.9609833      -62.1957169    
   45.4606781      -62.1859779    
   45.9603729      -62.1614914    
   46.4600677      -62.1249084    
   46.9597626      -62.0790062    
   47.4594574      -62.0265388    
   47.9591522      -61.9701767    
   48.4588470      -61.9124527    
   48.9585419      -61.8556862    
   49.4582367      -61.8020020    
   49.9579315      -61.7532959    
