   2.99999993E-02  -67.5000000    
   7.16416687E-02  -67.2959366    
  0.113283336      -67.0963516    
  0.154925004      -66.9007874    
  0.196566671      -66.7088699    
  0.238208339      -66.5202866    
  0.279850006      -66.3347778    
  0.321491659      -66.1520996    
  0.363133311      -65.9720459    
  0.404774964      -65.7944260    
  0.446416616      -65.6190643    
  0.488058269      -65.4457932    
  0.529699922      -65.2744598    
  0.571341574      -65.1049118    
  0.612983227      -64.9370041    
  0.654624879      -64.7705994    
  0.696266532      -64.6055679    
  0.737908185      -64.4417725    
  0.779549837      -64.2790756    
  0.821191490      -64.1173553    
  0.862833142      -63.9564743    
  0.904474795      -63.7963028    
  0.946116447      -63.6367073    
  0.987758100      -63.4775543    
   1.02939975      -63.3187065    
   1.07104146      -63.1600227    
   1.11268318      -63.0013618    
   1.15432489      -62.8425751    
   1.19596660      -62.6835098    
   1.23760831      -62.5240059    
   1.27925003      -62.3638992    
   1.32089174      -62.2030220    
   1.36253345      -62.0411911    
   1.40417516      -61.8782158    
   1.44581687      -61.7138977    
   1.48745859      -61.5480232    
   1.52910030      -61.3803711    
   1.57074201      -61.2106972    
   1.61238372      -61.0387459    
   1.65402544      -60.8642426    
   1.69566715      -60.6868896    
   1.73730886      -60.5063629    
   1.77895057      -60.3223190    
   1.82059228      -60.1343765    
   1.86223400      -59.9421196    
   1.90387571      -59.7450981    
   1.94551742      -59.5428085    
   1.98715913      -59.3347054    
   2.02880073      -59.1201744    
   2.07044244      -58.8985405    
   2.11208415      -58.6690483    
   2.15372586      -58.4308472    
   2.19536757      -58.1829834    
   2.23700929      -57.9243813    
   2.27865100      -57.6538200    
   2.32029271      -57.3699036    
   2.36193442      -57.0710411    
   2.40357614      -56.7554016    
   2.44521785      -56.4208603    
   2.48685956      -56.0649529    
   2.52850127      -55.6847954    
   2.57014298      -55.2769966    
   2.61178470      -54.8375359    
   2.65342641      -54.3616180    
   2.69506812      -53.8434868    
   2.73670983      -53.2761726    
   2.77835155      -52.6511574    
   2.81999326      -51.9579506    
   2.86163497      -51.1835022    
   2.90327668      -50.3113937    
   2.94491839      -49.3207664    
   2.98656011      -48.1847839    
   3.02820182      -46.8684921    
   3.06984353      -45.3257599    
   3.11148524      -43.4948959    
   3.15312696      -41.2922897    
   3.19476867      -38.6032295    
   3.23641038      -35.2688446    
   3.27805209      -31.0682831    
   3.31969380      -25.6970901    
   3.36133552      -18.7494240    
   3.40297723      -9.73290730    
   3.44461894       1.79752827    
   3.48626065       15.7826605    
   3.52790236       30.6538067    
   3.56954408       42.5083542    
   3.61118579       47.5826569    
   3.65282750       47.7712212    
   3.69446921       47.3565636    
   3.73611093       46.4798431    
   3.77775264       45.3784561    
   3.81939435       44.0342636    
   3.86103606       42.5342865    
   3.90267777       40.8680878    
   3.94431949       39.0829620    
   3.98596120       37.1812096    
   4.02760267       35.1914444    
   4.06924438       33.1231079    
   4.11088610       30.9948902    
   4.15252781       28.8181305    
   4.19416952       26.6061687    
   4.23581123       24.3693542    
   4.27745295       22.1176910    
   4.31909466       19.8595428    
