        -121   3.55899218E-03
        -117   5.23800356E-03
        -113   7.67369475E-03
        -109   1.11818574E-02
        -105   1.61914993E-02
        -101   2.32713819E-02
         -97   3.31516154E-02
         -93   4.67297398E-02
         -89   6.50446117E-02
         -85   8.91983882E-02
         -81  0.120208643    
         -77  0.158791229    
         -73  0.205107018    
         -69  0.258550435    
         -65  0.317676872    
         -61  0.380341530    
         -57  0.444033086    
         -53  0.506297290    
         -49  0.565103650    
         -45  0.619053185    
         -41  0.667407691    
         -37  0.709987819    
         -33  0.747014105    
         -29  0.778947651    
         -25  0.806361258    
         -21  0.829851449    
         -17  0.849984884    
         -13  0.867271900    
          -9  0.882156849    
          -5  0.895018101    
          -1  0.906173408    
           3  0.915888131    
           7  0.924382448    
          11  0.931838930    
          15  0.938409567    
          19  0.944220185    
          23  0.949376523    
          27  0.953966796    
          31  0.958065331    
          35  0.961735070    
          39  0.965029299    
          43  0.967993736    
          47  0.970667303    
          51  0.973083615    
          55  0.975271702    
          59  0.977256715    
          63  0.979060650    
          67  0.980702579    
          71  0.982199252    
          75  0.983565569    
          79  0.984814525    
