  0.488058269      -16.1391373    
  0.987758100       47.7057648    
   1.48745859       24.4598103    
   1.98715913     -0.644144177    
   2.48685956      -21.5985146    
   2.98656011      -39.1587982    
   3.48626065      -56.1944084    
   3.98596120      -62.2379112    
   4.48566151      -60.8538589    
   4.98536205      -58.8761482    
   5.48506260      -56.7487526    
   5.98476315      -54.4960480    
   6.48446369      -52.0439682    
   6.98416424      -49.1497574    
   7.48386478      -45.1375694    
   7.98356533      -37.8828392    
   8.48326015      -21.8881302    
   8.98295498      -11.2841301    
   9.48264980      -24.7176685    
   9.98234463      -39.6714058    
   10.4820395      -52.3354645    
   10.9817343      -58.0877419    
   11.4814291      -57.4415970    
   11.9811239      -55.5582771    
   12.4808187      -53.4580917    
   12.9805136      -51.1991806    
   13.4802084      -48.6371307    
   13.9799032      -45.3944588    
   14.4795980      -40.5575523    
   14.9792929      -32.1932755    
   15.4789877      -21.6456337    
   15.9786825      -23.4561729    
   16.4783783      -34.8329315    
   16.9780731      -46.3839417    
   17.4777679      -54.7957954    
   17.9774628      -56.5463219    
   18.4771576      -55.2159462    
   18.9768524      -53.2863503    
   19.4765472      -51.1506729    
   19.9762421      -48.7512589    
   20.4759369      -45.8166275    
   20.9756317      -41.7179108    
   21.4753265      -35.1847534    
   21.9750214      -26.1168957    
   22.4747162      -23.8127747    
   22.9744110      -32.3858604    
   23.4741058      -43.2249222    
   23.9738007      -52.4413719    
   24.4734955      -55.9793854    
   24.9731903      -55.2575607    
   25.4728851      -53.4808464    
   25.9725800      -51.4269333    
   26.4722748      -49.1274986    
   26.9719696      -46.3753433    
   27.4716644      -42.6700439    
   27.9713593      -36.9775696    
   28.4710541      -28.5911808    
   28.9707489      -23.9324360    
   29.4704437      -30.3729782    
   29.9701385      -40.8173943    
   30.4698334      -50.5207100    
   30.9695282      -55.5110435    
   31.4692230      -55.4345932    
   31.9689178      -53.8040199    
   32.4686127      -51.8109932    
   32.9683075      -49.5831757    
   33.4680023      -46.9641113    
   33.9676971      -43.5384789    
   34.4673920      -38.4204865    
   34.9670868      -30.5843773    
   35.4667816      -24.2127247    
   35.9664764      -28.5167294    
   36.4661713      -38.5863266    
   36.9658661      -48.6330833    
   37.4655609      -54.9304314    
   37.9652557      -55.6199608    
   38.4649506      -54.1611137    
   38.9646454      -52.2240601    
   39.4643402      -50.0544777    
   39.9640350      -47.5432434    
   40.4637299      -44.3428078    
   40.9634247      -39.6906815    
   41.4631195      -32.4342995    
   41.9628143      -24.8958683    
   42.4625092      -26.8684349    
   42.9622040      -36.3972626    
   43.4618988      -46.6646080    
   43.9615936      -54.1224060    
   44.4612885      -55.7480278    
   44.9609833      -54.5164642    
   45.4606781      -52.6400185    
   45.9603729      -50.5216522    
   46.4600677      -48.1016121    
   46.9597626      -45.0903320    
   47.4594574      -40.8344879    
   47.9591522      -34.1815376    
   48.4588470      -26.0140438    
   48.9585419      -25.5343227    
   49.4582367      -34.2337151    
   49.9579315      -44.6116524    
