  0.488058269      -67.3861237    
  0.987758100      -64.8985596    
   1.48745859      -62.5343742    
   1.98715913      -59.9062042    
   2.48685956      -56.0383911    
   2.98656011      -45.8113174    
   3.48626065       47.0912399    
   3.98596120       35.7032204    
   4.48566151       9.81693363    
   4.98536205      -14.2044439    
   5.48506260      -35.1485481    
   5.98476315      -59.4755363    
   6.48446369      -71.3553543    
   6.98416424      -71.3570862    
   7.48386478      -71.1724625    
   7.98356533      -70.9540710    
   8.48326015      -70.7020798    
   8.98295498      -70.4159622    
   9.48264980      -70.0962143    
   9.98234463      -69.7444382    
   10.4820395      -69.3633499    
   10.9817343      -68.9565811    
   11.4814291      -68.5284424    
   11.9811239      -68.0836716    
   12.4808187      -67.6271667    
   12.9805136      -67.1636353    
   13.4802084      -66.6974716    
   13.9799032      -66.2324905    
   14.4795980      -65.7719345    
   14.9792929      -65.3183823    
   15.4789877      -64.8738251    
   15.9786825      -64.4397049    
   16.4783783      -64.0170364    
   16.9780731      -63.6064987    
   17.4777679      -63.2085800    
   17.9774628      -62.8236694    
   18.4771576      -62.4522057    
   18.9768524      -62.0947876    
   19.4765472      -61.7523193    
   19.9762421      -61.4261742    
   20.4759369      -61.1183929    
   20.9756317      -60.8319473    
   21.4753265      -60.5710564    
   21.9750214      -60.3415451    
   22.4747162      -60.1513176    
   22.9744110      -60.0106506    
   23.4741058      -59.9322357    
   23.9738007      -59.9305077    
   24.4734955      -60.0195351    
   24.9731903      -60.2090797    
   25.4728851      -60.4989700    
   25.9725800      -60.8738136    
   26.4722748      -61.3016930    
   26.9719696      -61.7396278    
   27.4716644      -62.1443825    
   27.9713593      -62.4830399    
   28.4710541      -62.7380371    
   28.9707489      -62.9060783    
   29.4704437      -62.9936371    
   29.9701385      -63.0121880    
   30.4698334      -62.9747009    
   30.9695282      -62.8936386    
   31.4692230      -62.7800369    
   31.9689178      -62.6432724    
   32.4686127      -62.4911919    
   32.9683075      -62.3303375    
   33.4680023      -62.1662369    
   33.9676971      -62.0036545    
   34.4673920      -61.8468323    
   34.9670868      -61.6996346    
   35.4667816      -61.5656929    
   35.9664764      -61.4484787    
   36.4661713      -61.3512764    
   36.9658661      -61.2771149    
   37.4655609      -61.2286224    
   37.9652557      -61.2077637    
   38.4649506      -61.2155266    
   38.9646454      -61.2515831    
   39.4643402      -61.3140297    
   39.9640350      -61.3992081    
   40.4637299      -61.5018311    
   40.9634247      -61.6153526    
   41.4631195      -61.7325439    
   41.9628143      -61.8462639    
   42.4625092      -61.9501534    
   42.9622040      -62.0391693    
   43.4618988      -62.1098862    
   43.9615936      -62.1605263    
   44.4612885      -62.1907578    
   44.9609833      -62.2014885    
   45.4606781      -62.1944466    
   45.9603729      -62.1719780    
   46.4600677      -62.1367569    
   46.9597626      -62.0915909    
   47.4594574      -62.0392876    
   47.9591522      -61.9825859    
   48.4588470      -61.9240608    
   48.9585419      -61.8661041    
   49.4582367      -61.8109169    
   49.9579315      -61.7604408    
