          10   20.089691162109375        83.018904746801397        74.000000000000014       0.28094935024248030     
          26   20.113006591796875        83.017534222683977        74.000000000000000       0.28094935024248030     
          32   20.034240722656250        83.006861718849578        73.999999999999972       0.28094935024248030     
          44   20.051727294921875        83.019038875843677        74.000000000000014       0.28094935024248030     
          10   20.111877441406250        84.217248860560986        74.000000000000014       0.28095433690920524     
          26   20.135192871093750        84.215878363780675        74.000000000000000       0.28095433690920524     
          32   20.056488037109375        84.205206072825035        73.999999999999972       0.28095433690920524     
          44   20.073944091796875        84.217382986927859        74.000000000000014       0.28095433690920524     
          10   20.125122070312500        85.416264387181869        74.000000000000014       0.28095725948988454     
          26   20.148406982421875        85.414893906423004        74.000000000000000       0.28095725948988454     
          32   20.069702148437500        85.404221740229161        73.999999999999972       0.28095725948988454     
          44   20.087158203125000        85.416398511980759        74.000000000000014       0.28095725948988454     
          10   20.802917480468750        86.565391711435240        74.000000000000014       0.28110620032495842     
          20   20.452331542968750        86.560144864687999        74.000000000000014       0.28110620032495842     
          22   20.479736328125000        86.575642344960542        74.000000000000000       0.28110620032495842     
          26   20.825866699218750        86.564022046915397        74.000000000000000       0.28110620032495842     
          31   20.106201171875000        86.572972186085011        74.000000000000014       0.28110620032495842     
          32   20.748168945312500        86.553356236913359        73.999999999999972       0.28110620032495842     
          37   20.245727539062500        86.540868423853468        74.000000000000028       0.28110620032495842     
          42   20.292053222656250        86.584358888582855        73.999999999999972       0.28110620032495842     
          44   20.765441894531250        86.565525756351292        74.000000000000014       0.28110620032495842     
          47   20.358642578125000        86.572108381395964        73.999999999999986       0.28110620032495842     
           7   20.164733886718750        87.698140436567556        74.000000000000000       0.28117666747490472     
          10   21.124938964843750        87.740995131850511        74.000000000000014       0.28117666747490472     
          15   20.103820800781250        87.683695588912954        73.999999999999986       0.28117666747490472     
          20   20.776428222656250        87.735749763816202        74.000000000000014       0.28117666747490472     
          22   20.803649902343750        87.751242876451258        74.000000000000000       0.28117666747490472     
          24   20.012329101562500        87.693568328754068        73.999999999999972       0.28117666747490472     
          26   21.147888183593750        87.739625853341678        74.000000000000000       0.28117666747490472     
          31   20.432434082031250        87.748573470103608        74.000000000000014       0.28117666747490472     
          32   21.070434570312500        87.728963049272920        73.999999999999972       0.28117666747490472     
          37   20.570983886718750        87.716478755639372        74.000000000000028       0.28117666747490472     
          42   20.617187500000000        87.759956963499860        73.999999999999972       0.28117666747490472     
          44   21.087707519531250        87.741129138988839        74.000000000000014       0.28117666747490472     
          47   20.683227539062500        87.747709908859676        73.999999999999986       0.28117666747490472     
           1   20.123535156250000        88.463027937899327        74.000000000000014       0.28137527462008283     
