   3.0976491019688659                1
   5.4322933293601006               33
   5.4848919045164282               41
   5.4903373630861232                3
   5.5209669332261404               23
   5.5245948895833443               29
   5.5462158828392312               38
   5.5466251977161480                5
   5.5526066633549593               50
   5.5544032032793762               48
   5.5547994991237228               18
   5.5559242996172262               28
   5.5632077592690443               11
   5.5675568030215992               35
   5.5702682091634941                4
   5.5706627684135039                9
   5.5729160398213562               36
   5.5739734823022218               12
   5.5741436242229820                2
   5.5750899774991636               16
   5.5769047592132415               26
   5.5772802131370502               10
   5.5778598449385450               44
   5.5780918371458430               32
   5.5785461963145320               27
   5.5788076539751827               43
   5.5790683593379695               14
   5.5815242318897411               22
   5.5818293437426920               20
   5.5829142867988928               47
   5.5836589093431392               42
   5.5841019680533091               37
   5.5855646324812414               31
   5.5865809231824048                6
   5.5881307244792220                7
   5.5886868263152536               15
   5.5895221139286679               24
   5.5896642930205740               17
   5.5929799765364354               46
   5.5932539440098701               39
   5.5939146347647313               13
   5.5948668363988041               40
   5.5960118722645333                8
   5.5960523081712630                1
   5.5962477117338230               21
   5.5971464792606636               34
   5.5985604866970187               30
   5.6007762838042554               45
   5.6013331480842670               19
   5.6013706765836035               49
   5.6019400711200440               25
   5.6088631415523071               33
   5.6093881940740511               41
   5.6095619810647275                3
   5.6110583754484118               23
   5.6113029510407300               29
   5.6130199700309849               38
   5.6130861078244001                5
   5.6137499584219350               50
   5.6140272006932168               48
   5.6140533353822129               18
   5.6142715099483542               28
   5.6155401113824643               11
   5.6163262084790286               35
   5.6168741326560481                4
   5.6169404582382185                9
   5.6174661249110276               36
   5.6177225612776613               12
   5.6177340700497256                2
   5.6179797542631231               16
   5.6189870048496058               27
   5.6190867381841052               43
   5.6191451897976910               14
   5.6221240064991687                6
   5.6235333494980946               17
   5.6275054924016565               34
   5.6300567781457564               19
   5.6300757781459785               49
   5.6355849782103595               41
   5.6357029782117385                3
   5.6380539782392125               38
   5.6385649782451841               50
   5.8385649737748357                1
   5.8385649737748357                5
   5.8385649737748357                7
   5.8385649737748357                8
   5.8385649737748357               10
   5.8385649737748357               13
   5.8385649737748357               15
   5.8385649737748357               20
   5.8385649737748357               21
   5.8385649737748357               22
   5.8385649737748357               23
   5.8385649737748357               24
   5.8385649737748357               25
   5.8385649737748357               26
   5.8385649737748357               29
   5.8385649737748357               30
   5.8385649737748357               31
   5.8385649737748357               32
   5.8385649737748357               33
   5.8385649737748357               37
   5.8385649737748357               39
   5.8385649737748357               40
   5.8385649737748357               42
   5.8385649737748357               44
   5.8385649737748357               45
   5.8385649737748357               46
   5.8385649737748357               47
   6.0385649693044874                2
   6.0385649693044874                3
   6.0385649693044874                4
   6.0385649693044874                6
   6.0385649693044874                9
   6.0385649693044874               11
   6.0385649693044874               12
   6.0385649693044874               14
   6.0385649693044874               16
   6.0385649693044874               17
   6.0385649693044874               18
   6.0385649693044874               19
   6.0385649693044874               27
   6.0385649693044874               28
   6.0385649693044874               34
   6.0385649693044874               35
   6.0385649693044874               36
   6.0385649693044874               38
   6.0385649693044874               41
   6.0385649693044874               43
   6.0385649693044874               48
   6.0385649693044874               49
   6.0385649693044874               50
   6.2385649648341390                1
   6.2385649648341390                2
   6.2385649648341390               30
   6.2385649648341390               31
   6.2385649648341390               33
   6.2385649648341390               34
   6.2385649648341390               37
   6.2385649648341390               40
   6.4385649603637907                3
   6.4385649603637907                9
   6.4385649603637907               11
   6.4385649603637907               38
   6.4385649603637907               47
   6.4385649603637907               49
   6.4385649603637907               50
   6.6385649558934423               14
   6.6385649558934423               16
   6.6385649558934423               23
   6.6385649558934423               29
   6.6385649558934423               37
   6.6385649558934423               40
   6.8385649514230940                6
   6.8385649514230940               25
   6.8385649514230940               44
   7.0385649469527456               16
   7.0385649469527456               19
   7.0385649469527456               23
   7.0385649469527456               29
   7.0385649469527456               39
   7.0385649469527456               40
   7.2385649424823972               27
   7.2385649424823972               38
   7.4385649380120489               17
   7.4385649380120489               23
   7.4385649380120489               24
   7.4385649380120489               25
   7.4385649380120489               26
   7.4385649380120489               28
   7.4385649380120489               29
   7.4385649380120489               30
   7.4385649380120489               35
   7.4385649380120489               40
   7.4385649380120489               41
   7.4385649380120489               50
   7.6385649335417005                5
   7.6385649335417005               45
   7.6385649335417005               46
   7.8385649290713522                8
   7.8385649290713522               10
   7.8385649290713522               12
   7.8385649290713522               23
   7.8385649290713522               24
   7.8385649290713522               27
   7.8385649290713522               32
   7.8385649290713522               40
   7.8385649290713522               47
   8.0385649246010047               35
   8.2385649201306563                6
   8.2385649201306563                8
   8.2385649201306563               11
   8.2385649201306563               12
   8.2385649201306563               13
   8.2385649201306563               19
   8.2385649201306563               21
   8.2385649201306563               26
   8.2385649201306563               28
   8.2385649201306563               30
   8.2385649201306563               40
   8.2385649201306563               43
   8.2385649201306563               47
   8.2385649201306563               48
   8.2385649201306563               50
