           2   20.047174453735352        71.492987571360302        73.999999999999943       0.29230883007774633     
           2   20.047174453735352        71.492987571360302        73.999999999999943       0.29230883007774633     
           2   20.047174453735352        71.492987571360302        73.999999999999943       0.29230883007774633     
           4   20.096736907958984        73.888526919837091        74.000000000000028       0.29669752134140442     
           4   20.096736907958984        73.888526919837091        74.000000000000028       0.29669752134140442     
           4   21.021255493164062        74.935893637763797        74.000000000000028       0.29991039762388488     
           4   21.021255493164062        74.935893637763797        74.000000000000028       0.29991039762388488     
           4   21.021255493164062        74.935893637763797        74.000000000000028       0.29991039762388488     
           4   21.384414672851562        74.908231655450720        74.000000000000028       0.30000270015017072     
           9   20.078346252441406        75.363373981079235        74.000000000000071       0.30000270015017072     
           5   20.382476806640625        74.776956855438911        74.000000000000057       0.30062787025229781     
           5   20.593139648437500        74.761128789841308        74.000000000000057       0.30068079344436760     
           9   21.140464782714844        76.824299064351322        74.000000000000071       0.30178079348933884     
           9   21.140464782714844        76.824299064351322        74.000000000000071       0.30178079348933884     
           7   20.233238220214844        77.157672952097187        73.999999999999986       0.30232730717197159     
           2   20.056045532226562        76.498047361997635        73.999999999999943       0.30250482813006374     
           6   20.053756713867188        78.467381642568100        73.999999999999943       0.30454619452363152     
           8   20.449745178222656        77.709935585834870        74.000000000000000       0.30454619452363152     
           6   20.053756713867188        78.467381642568100        73.999999999999943       0.30454619452363152     
           8   20.449745178222656        77.709935585834870        74.000000000000000       0.30454619452363152     
           5   20.300743103027344        77.439588693553461        74.000000000000057       0.30498474820995902     
           2   21.090339660644531        77.539262347376933        73.999999999999943       0.30561869457197621     
           2   21.202453613281250        77.530733498660240        73.999999999999943       0.30564619456860276     
           6   20.361160278320312        78.985959418702478        73.999999999999943       0.30608474825493026     
           6   20.600784301757812        78.967964041574135        73.999999999999943       0.30614171226320552     
           6   20.826446533203125        78.950939472596815        73.999999999999943       0.30619561514837135     
           7   20.543884277343750        78.816993159684856        73.999999999999986       0.30661472024412112     
           9   20.499725341796875        79.063890788742611        74.000000000000071       0.30743951370789335     
           6   20.331619262695312        79.471554740445242        73.999999999999943       0.30771472028909236     
           5   20.188720703125000        78.548414074670603        74.000000000000057       0.30782915087666257     
           5   20.188720703125000        78.548414074670603        74.000000000000057       0.30782915087666257     
           7   20.220565795898438        79.345978109767245        73.999999999999986       0.30810292952941248     
           7   20.220565795898438        79.345978109767245        73.999999999999986       0.30810292952941248     
          10   20.191535949707031        78.784900140247814        74.000000000000000       0.30930503133365767     
           5   20.205718994140625        80.655590420482767        74.000000000000057       0.31063576047800251     
          10   20.198211669921875        79.315569941401563        74.000000000000000       0.31078712982819678     
          10   20.198211669921875        79.315569941401563        74.000000000000000       0.31078712982819678     
           3   20.564941406250000        79.943060421470349        73.999999999999943       0.31099430563051916     
